,미나리,깻잎,부추,무,열무,당근,감자,고구마,도라지 ,콩나물,버섯,오이,고추(풋고추),호박,가지,토마토,파,양파,마늘,브로콜리,고사리,파프리카,단무지,김(김+맛김),미역,초콜릿,사탕,껌,아이스크림,과자(비스킷+스낵과자+파이),설탕,잼,꿀,물엿,고추가루,참깨,생강,소금,간장,된장,소스(양념소스),고추장,카레,식초,드레싱,다시(혼합조미료),스프,영유아식(이유식),김치,반찬(밑반찬),냉동식품,인스턴트(즉석식품),편의점도시락,삼각김밥,커피,차,주스,두유,생수,"음료(기능성음료, 탄산음료, 기타 음료)",소주,와인(과실주),맥주,막걸리,양주(양주+약주),담배,"남자옷(남자외의, 남자상의, 남자하의, 남자내의)"
2022-04-18,1.81402,31.24529,64.68535,81.19596,47.03518,27.64991,12.99325,42.78361,43.26404,38.15754,74.20494,71.62207,41.03106,24.92923,55.48161,37.62133,21.35717,22.9262,27.82068,56.9779,88.62995,20.52725,6.29256,57.25102,15.56588,1.68756,16.21089,67.59581,60.65101,16.79853,35.28368,5.74285,70.77113,78.10218,31.9375,21.5893,19.33757,1.92394,73.92722,11.92858,57.16476,50.74717,56.33279,84.52726,65.86354,65.86354,51.18134,73.96186,35.65027,51.372,15.13426,43.22954,34.30454,46.54006,73.43898,85.69528,68.1939,63.62925,18.89717,85.88612,48.61736,31.60909,72.51649,55.22605,12.57876,10.2488,76.35872
2022-04-25,1.64632,29.94729,64.15557,73.20785,47.89767,27.32495,13.05557,45.32725,40.19117,39.23614,71.27126,77.40735,43.63153,25.24446,56.06388,38.94695,19.69712,22.77817,27.85337,58.36965,79.2055,20.04353,6.39444,55.00843,14.75309,1.49926,14.88702,67.34241,58.12805,15.77707,31.47163,5.38543,69.32308,81.49113,30.01895,23.00091,17.79804,1.97177,73.17073,11.99991,52.75174,54.5739,53.71199,88.06633,67.65267,67.65267,49.17853,75.21759,36.16238,50.60268,14.14004,42.9942,32.52471,44.15972,70.82936,85.67694,63.588,64.38324,17.98859,78.34803,42.61149,31.66057,79.05594,57.41991,13.44996,9.69855,78.35224
2022-05-02,2.96335,26.10706,58.31502,70.4701,43.30098,25.18018,13.85457,40.32275,37.49037,35.08089,66.35713,74.66494,43.72278,23.26942,46.7809,34.99918,19.29152,23.6371,30.61991,50.67676,65.46173,19.26079,6.02981,54.51651,14.82618,1.40826,13.2358,61.41906,51.86964,13.50339,27.23717,5.10046,65.14753,78.36287,28.38761,22.21207,16.94627,1.98035,66.19277,10.60794,48.1513,51.9487,48.95168,83.74081,64.81393,64.81393,41.30808,73.21772,29.29513,45.88894,12.21108,38.81245,32.47198,37.12278,81.99676,83.29664,59.01837,60.33285,16.61946,71.5584,42.35936,32.53744,77.99774,55.80163,12.89637,9.46134,70.81577
2022-05-09,2.08651,26.69152,61.67463,72.70353,53.07262,27.84721,16.56428,37.43475,39.29304,39.58093,68.70737,83.93666,44.90896,26.76273,57.22841,38.37317,18.81561,24.37527,41.30603,60.87023,61.7223,21.61342,6.30328,59.79744,15.69745,1.42366,13.70799,64.64998,58.68337,14.55976,33.13516,5.25502,73.0424,91.24087,31.8341,24.75296,17.56208,2.19872,69.31002,14.83889,54.13187,56.03796,53.90736,89.50247,70.20515,70.20515,46.06477,77.24403,34.37177,49.28456,14.81135,43.04851,44.11338,45.95473,75.45971,85.30544,65.3409,64.50737,18.27996,87.70382,44.00033,37.11003,82.99149,57.9371,13.12597,11.36878,69.87034
2022-05-16,1.70287,26.80985,59.72347,69.50648,51.82789,27.17291,16.23711,37.41436,35.3926,40.79214,66.35713,88.95884,44.15412,28.90504,58.11844,38.34757,18.28318,23.29431,51.54672,65.29785,50.86169,24.54871,6.29256,63.73764,15.44893,1.36556,13.18945,66.51884,60.81242,14.57139,35.70609,5.3492,68.97594,97.13242,28.88735,24.64502,16.75922,2.23303,68.35789,10.45305,59.68648,54.2508,60.64519,90.40861,70.20515,70.20515,45.70489,75.58301,36.44688,50.0887,14.88783,44.64156,38.49703,58.31165,75.84076,83.12236,77.85299,67.18771,18.7449,86.23362,49.15471,33.05391,86.35039,56.26876,12.75606,12.08582,69.17882
2022-05-23,1.47178,26.26842,58.05659,67.52521,56.03253,27.15434,17.73552,37.67712,31.75519,40.36778,62.79069,87.46601,40.52507,27.2581,58.80885,38.82242,17.43432,25.88473,63.65493,65.67255,40.45089,24.30245,5.96814,57.44393,15.43139,1.45067,12.23638,63.38295,63.27005,14.11908,100.0,5.15842,75.03595,99.37434,44.70676,25.23457,13.4845,2.43008,56.04538,9.90074,100.0,54.74555,53.78823,81.75756,74.85687,74.85687,48.28665,77.52308,45.18119,53.08474,14.92182,45.74583,37.85102,56.20447,75.1999,79.87525,73.19874,78.29065,21.04768,91.60652,46.79866,30.74187,89.89358,56.71087,12.67825,13.31737,66.45596
2022-05-30,1.74256,27.71702,54.92957,66.00324,51.9357,25.88466,18.55789,33.81846,27.27097,37.60056,64.41778,80.72208,42.22554,26.7949,58.58426,33.69218,22.07042,28.31544,75.60377,62.42257,38.08801,20.06552,6.0164,61.67832,14.22389,1.46072,11.79026,56.57269,58.23757,13.61053,54.66207,5.78873,70.9447,91.29301,31.40329,23.53234,13.71183,2.10435,53.60636,9.39327,55.73351,48.93982,53.17354,83.29628,68.0582,68.0582,41.62102,72.3407,47.02158,50.15502,13.15431,41.727,36.37442,46.38397,80.25894,74.51385,73.74274,61.09604,19.5526,80.96765,44.2442,31.41119,91.39171,64.30597,13.72675,13.27946,63.23608
2022-06-06,1.81218,29.82179,54.43855,65.49891,49.41683,27.01391,20.82359,36.3717,28.26533,37.71549,67.53225,80.1116,44.89237,30.20458,59.92347,34.89211,18.96629,33.46902,93.24506,63.60021,34.522,20.05672,5.89039,58.81842,15.21211,1.79485,12.10602,64.87171,56.12966,14.2044,58.57321,5.51101,77.33696,95.41188,35.38399,25.11002,14.39383,2.15946,59.54088,10.21868,54.08076,55.18982,55.92299,90.71636,69.17938,69.17938,46.65936,76.55305,47.99779,52.5608,14.37797,44.09847,49.82201,47.67169,75.90716,79.08181,71.44584,65.5602,19.11021,78.85592,74.20328,31.02987,88.00903,71.45061,12.97673,11.69047,61.44786
2022-06-13,1.2082,30.41342,55.49812,63.89589,51.22022,27.58376,24.85143,33.41652,31.8001,37.98072,73.44892,78.23246,42.50342,29.50977,60.66378,36.63555,17.31377,38.34602,100.0,63.12609,34.36483,24.29585,6.17191,60.73788,15.94304,1.56309,12.94901,72.28381,57.30948,15.63405,56.05965,6.43112,76.88569,88.7904,34.99913,26.38046,14.20103,2.23407,59.1496,11.49041,56.72175,52.39297,57.93862,87.99794,69.37022,69.37022,47.69206,73.51006,49.36341,53.79934,14.69238,45.61911,50.23071,47.30749,73.95283,77.2427,86.19439,67.28886,19.30509,84.54958,48.98111,31.29374,85.65483,87.28311,13.52649,11.17814,58.82766
2022-06-20,0.98994,30.47438,55.61442,57.69992,55.55228,24.05789,26.92517,34.43757,31.33179,37.14967,74.29534,75.18958,36.62643,30.86078,61.79504,32.5842,16.38706,33.55472,84.51636,58.96612,34.71168,20.39532,6.10756,57.36677,15.43139,1.36221,12.60718,59.93031,64.23081,14.87099,42.99645,6.47217,79.70245,82.63816,28.30145,25.20136,13.95931,1.98529,64.96674,11.29883,53.53552,50.89862,56.795,91.75927,67.70038,67.70038,45.72054,71.27101,44.69575,51.63895,14.81135,42.07096,57.90375,53.95421,72.58739,80.26508,90.03868,66.41993,20.61595,84.54958,42.65696,29.45634,94.37013,77.96546,13.36194,10.69614,59.02755
2022-06-27,0.93424,29.61741,56.53185,56.03386,52.05331,23.80604,22.24688,34.9331,34.35334,36.77835,76.30865,67.33438,32.03517,29.67061,62.72666,30.36358,15.97393,26.90142,68.09693,55.76967,32.18079,19.10687,5.80191,59.619,15.44308,1.28468,12.60428,56.12923,63.21048,14.90638,34.49624,5.0425,71.57451,76.22523,28.46228,25.48368,13.06149,1.90444,67.6927,11.37628,51.55903,50.80775,61.07881,96.56351,66.17366,66.17366,45.20419,74.95847,44.72776,52.34194,15.43167,43.82693,49.92748,49.59677,70.88565,79.50376,82.61605,69.27497,19.4561,83.18631,42.07415,28.79346,100.0,76.25125,13.44039,9.1169,58.03889
2022-07-04,0.88013,31.65047,52.77167,55.11527,64.56924,23.64936,20.70508,32.8238,45.32974,35.3196,88.15843,90.95721,33.56144,31.34971,72.48377,31.61122,16.08317,24.99074,53.47554,53.78144,30.99393,19.39491,6.06734,75.51482,19.01295,1.38587,11.79026,55.93918,71.74397,14.83851,28.62953,5.27192,65.66823,72.57559,32.78763,25.80752,12.86581,1.89483,58.14529,10.17384,51.74646,48.13206,60.25922,95.4864,68.32061,68.32061,41.18291,77.58288,48.09025,51.73677,16.052,41.74511,56.94133,46.03277,71.80797,77.21977,85.23936,67.32104,21.84911,91.04517,40.37118,26.56187,98.00249,56.19369,12.43717,9.88052,58.22258
2022-07-11,0.9423,32.58632,57.02287,57.88004,57.08125,23.71435,18.50337,37.88349,48.55658,35.59366,97.36214,77.82229,36.03749,34.68862,72.84145,30.6429,16.53649,23.37806,48.24077,48.69618,26.19228,18.10426,5.94938,81.823,16.79969,1.3224,11.4774,56.28761,64.19814,16.10479,26.5801,5.30332,66.67493,76.64233,35.83204,24.28796,13.43558,1.78902,54.74109,9.7214,53.0414,47.22334,59.61116,97.7261,66.69847,66.69847,43.35784,75.02491,54.10043,51.19791,16.34942,43.88124,55.35926,45.27835,69.49857,76.94918,81.41924,65.35331,19.83206,84.76343,44.85595,27.29071,89.58444,67.79279,13.14191,10.12965,54.17612
2022-07-18,1.3886,36.19706,56.27342,55.36743,56.14035,22.5642,15.16436,34.62715,45.24634,37.81274,84.25507,70.07201,39.09833,36.72799,77.13358,38.46861,16.79391,24.39086,42.66274,47.17442,28.33839,16.08363,6.28451,74.7046,14.88173,1.40968,11.79606,57.26955,56.92325,15.58509,24.10826,5.55206,67.32953,78.77997,37.07277,26.13136,13.80391,3.49227,57.87139,9.26488,52.70063,46.61752,60.97398,98.64934,66.1498,66.1498,43.38914,79.1841,54.94861,55.15892,16.4004,45.05792,55.63612,53.44693,66.98132,76.49055,81.97533,68.21755,19.01434,81.04784,50.51047,28.2078,84.76903,61.52402,13.471,8.7378,50.41599
2022-07-25,1.04148,37.62415,54.33518,56.79935,55.6993,21.49182,13.60586,36.32851,41.28175,34.83334,67.57334,66.21357,37.8292,36.12969,69.74713,80.22159,17.1543,23.16381,64.44771,43.12151,28.28961,14.39722,6.40785,65.81142,14.51334,1.41496,11.96118,55.46404,56.12197,14.4788,22.22569,5.03525,65.80213,71.01147,39.94485,27.80038,13.78377,2.12411,58.17138,9.06311,48.01499,44.66882,58.52949,98.2732,63.16793,63.16793,43.98372,77.17759,52.94462,52.87748,15.72059,43.86314,58.00922,61.56347,73.71467,87.6674,71.82059,69.66576,20.56519,80.29938,43.84739,27.60767,95.23809,48.9406,13.77331,8.07599,52.73905
2022-08-01,1.10854,37.82853,55.23969,56.20497,50.76938,21.15177,13.56079,37.35796,38.77341,34.36477,67.07206,67.549,38.96146,38.16263,73.11595,31.38427,19.20237,26.17299,42.85072,42.91504,26.00802,15.20195,6.53386,56.52761,16.15063,1.52306,12.91135,57.14285,52.77468,15.1003,21.36003,5.40958,68.14778,72.10636,44.65506,33.02333,14.27009,1.78876,58.74527,8.9286,49.46328,55.81583,61.49814,100.0,62.7624,62.7624,48.14583,79.25054,56.39603,55.41757,15.41468,43.68211,64.52208,63.2154,77.6623,86.84186,68.97969,68.53937,19.79697,75.78187,43.35138,28.79828,88.82943,53.9748,13.98887,7.69905,52.54457
2022-08-08,1.19587,36.70981,58.36671,58.40237,47.36842,21.63225,12.92871,35.42624,35.14241,36.51312,68.18144,62.81299,39.94857,36.09109,74.78788,28.98093,19.19609,25.94316,36.68015,58.41553,24.73444,15.06563,6.13973,59.21871,17.04821,1.83845,12.67091,58.59993,45.30187,17.8801,30.971,5.19706,73.8656,73.35766,56.49951,34.95806,14.23843,1.75679,55.1976,9.0998,51.38865,55.10904,64.38578,91.12668,63.00095,63.00095,47.44171,78.47983,59.38866,56.16865,16.26444,41.61839,51.57547,60.30176,70.26356,84.7826,67.48065,61.21557,17.71602,73.91071,44.92208,29.30992,86.36228,60.40623,15.42832,8.49409,47.79038
2022-08-15,1.23947,40.68987,57.60434,59.8523,47.97608,23.00407,12.09632,44.49217,39.2738,38.44929,71.91223,67.74932,42.88913,35.00386,75.74446,26.8057,19.77999,27.14488,40.36206,63.97491,30.53869,16.26393,6.67059,62.11237,18.206,2.16269,12.3146,60.46879,46.73148,14.2936,34.26679,5.33471,80.43639,79.71845,66.12671,42.2486,15.96213,1.86831,56.68449,9.54816,50.38337,72.20315,62.43686,93.21251,59.49427,59.49427,48.75606,81.49624,65.54109,60.23411,17.10571,42.28819,50.94264,60.80905,75.18258,83.16363,68.70164,81.83531,19.50184,75.08687,44.2194,29.7202,83.24118,58.65031,13.1349,8.63165,46.93138
2022-08-22,1.27733,40.89784,59.85269,63.80583,43.20297,23.94879,11.29732,45.41244,48.146,41.06621,78.15761,69.19444,45.46057,37.42279,71.41074,30.93852,19.69712,26.72613,35.41743,49.55264,39.45371,15.55814,6.77784,66.44803,17.06283,1.68035,13.18076,60.40544,52.38076,15.5274,29.90717,5.24294,96.11207,81.33472,64.31156,51.81433,16.3506,1.89223,56.34537,9.65414,53.3481,60.63206,57.65748,83.39887,61.64122,61.64122,48.84994,80.51292,70.24431,60.10147,16.64683,44.75018,49.43968,64.36004,71.54527,78.44432,69.11266,83.11342,19.22238,77.1986,42.68176,31.35327,79.76933,62.90457,13.54498,8.89485,50.13506
2022-08-29,2.73165,34.28591,62.35947,70.72226,34.43104,24.51052,10.33974,46.96502,54.6895,41.11042,79.30807,55.79243,39.96516,38.0597,64.64814,24.10442,19.88171,22.85803,30.77928,47.34266,40.13657,15.03484,6.49632,81.89534,15.96058,1.58251,13.73696,59.04339,52.19822,16.08055,25.22423,5.74526,100.0,84.20229,62.16324,40.89512,16.41967,1.96528,52.94117,9.10795,50.63895,51.79725,57.95292,70.18293,63.07251,63.07251,51.08746,78.22071,69.01561,58.68718,17.36913,44.02606,45.4054,52.00312,66.93802,77.08218,63.64845,70.72318,17.94974,75.56802,43.30178,38.41166,74.34754,75.03336,13.87918,9.89352,59.30848
2022-09-05,3.25123,27.69909,54.25765,71.63184,26.01195,22.06167,6.71307,33.33733,54.49063,38.01609,75.7252,42.46673,35.75131,34.45059,51.05639,17.09806,16.54402,16.75593,22.23856,36.43802,50.70995,11.70158,5.70003,57.6272,11.90538,1.57001,10.11008,49.38232,48.88359,12.42182,18.7526,4.6392,68.51475,64.44212,47.5616,30.04234,14.14347,1.83972,41.88078,6.4952,41.81291,40.25646,41.53245,72.23457,54.1269,54.1269,39.82162,59.79669,44.29745,38.53729,10.80897,36.13323,36.83586,36.84963,81.9347,70.56044,55.93568,45.2255,10.41293,56.66933,42.82643,40.51131,76.23209,59.36353,15.11199,8.84936,49.69746
2022-09-12,1.69847,32.52895,58.97402,79.66498,41.13496,29.28403,9.00213,53.83766,45.07954,40.60648,78.56849,57.32341,39.58359,39.1405,59.23307,25.61276,21.27932,21.31157,32.74896,50.43205,35.22111,16.80481,6.89313,63.16855,14.6186,2.17973,12.28273,60.65885,47.7595,14.40898,24.99478,5.21879,63.30275,74.40041,64.05882,31.86913,22.1749,1.96735,47.39793,9.24654,48.64542,48.79846,55.35118,77.39784,61.0687,61.0687,56.61085,76.14112,96.68729,50.606,13.70666,42.48732,42.18852,49.07648,75.92159,74.61933,64.09574,68.57615,18.10451,80.32611,45.6909,31.60909,72.28464,47.63096,13.21653,9.75596,58.14154
2022-09-19,1.19623,30.90107,57.53973,79.04358,43.70283,27.20193,10.17059,65.61041,39.71644,41.49058,77.37694,50.24085,35.72643,38.7931,62.90134,24.32322,27.5403,40.2119,31.60475,51.92322,35.26446,15.90554,7.0245,67.36918,15.27059,2.06284,13.27056,60.8489,46.89289,14.69065,23.25302,5.46029,59.09248,75.70385,58.71101,30.15029,27.04958,1.9112,54.42806,8.99993,53.65479,51.33279,57.46688,79.79141,64.98091,64.98091,56.98638,71.64972,94.09829,51.40351,14.81135,41.11151,43.61239,56.71175,72.84864,78.0132,70.28529,67.30265,17.50046,76.10264,48.63803,30.09187,71.23833,44.28178,13.90277,9.48626,62.3987
2022-09-26,1.15287,28.50586,55.75655,78.59329,41.17416,28.18843,9.74828,100.0,37.61226,40.80099,75.05957,46.43964,33.4619,41.79104,57.89386,25.97472,22.99964,22.16076,33.885,52.89439,31.49252,14.91172,7.16124,67.74535,15.36999,1.99432,15.77346,66.89895,44.70043,14.36826,22.87234,5.23328,57.40639,75.96454,60.73869,27.20252,29.83223,2.02792,60.0626,8.78798,50.14482,47.54644,57.70513,83.98016,65.38645,65.38645,58.47285,71.09162,82.13663,52.27728,14.29299,38.64952,46.90837,55.76222,75.73251,77.02256,70.41827,61.43625,15.59182,78.08072,50.95688,30.33481,73.31312,48.70704,13.72547,9.75163,58.09832
